"Vintage","Climate.zone","Hour.number","Outdoor.Temp.F.","Outdoor.Humid.","Occ.Fraction.","Demand.Power.Diff.sf.","Indoor.Temp.Diff.F.","Indoor.Humid.Diff.","Lighting.Power.Diff.pct.","MELs.Diff.pct.","Cooling.Setpoint.Diff.","Cooling.Setpoint.Diff.One.Step.","Since.DR.Started.","Since.DR.Ended.","Pre.cooling.Temp.Decrease.","Pre.cooling.Duration.","Since.Pre.cooling.Started.","Since.Pre.cooling.Ended."
"Post-1980","2A",13,79.805,75.16666667,0.7,1.696375043,2.818173126,-0.097775138,0.2088,0,3,3,1,0,0,0,0,0
"Post-1980","2A",14,79.295,73.08333333,0.8,1.404214564,3.001936745,2.327889843,0.2088,0,3,0,2,0,0,0,0,0
"Post-1980","2A",15,80.045,68.08333333,0.7,1.361801674,3.001619379,2.403215329,0.2088,0,3,0,3,0,0,0,0,0
"Post-1980","2A",16,80.525,63.66666667,0.5,1.329517848,3.001327951,1.893159758,0.2088,0,3,0,4,0,0,0,0,0
"Post-1980","2A",17,78.815,66.08333333,0.5,-0.239333114,0.105847765,2.878990823,0,0,0,-3,5,1,0,0,0,0
"Post-1980","2A",13,75.29,89.83333333,0.7,0.991169322,2.761376711,-0.594646777,0,0,3,3,1,0,0,0,0,0
"Post-1980","2A",14,74.735,94.58333333,0.8,0.700464966,3.001724525,2.139523345,0,0,3,0,2,0,0,0,0,0
"Post-1980","2A",15,72.665,92.66666667,0.7,0.637968107,3.001431133,2.751296926,0,0,3,0,3,0,0,0,0,0
"Post-1980","2A",16,71.03,93.33333333,0.5,0.59321406,3.001027975,2.532714444,0,0,3,0,4,0,0,0,0,0
"Post-1980","2A",17,70.04,96.75,0.5,-0.297612374,0.103936575,2.308900004,0,0,0,-3,5,1,0,0,0,0
"Post-1980","2A",13,87.53,70.91666667,0.7,3.075824198,1.952794561,1.408321252,0.6984,0,2,2,1,0,0,0,0,0
"Post-1980","2A",14,89.03,65.66666667,0.8,3.000374157,2.002845667,4.400367271,0.6984,0,2,0,2,0,0,0,0,0
"Post-1980","2A",15,88.625,66.91666667,0.7,3.004220184,2.002611207,4.886432128,0.6984,0,2,0,3,0,0,0,0,0
"Post-1980","2A",16,87.695,66.08333333,0.5,2.995039199,2.002470194,5.192889491,0.6984,0,2,0,4,0,0,0,0,0
"Post-1980","2A",17,85.205,73.33333333,0.5,0.000564903,0.069926295,4.230287263,0,0,0,-2,5,1,0,0,0,0
"Post-1980","2A",13,90.155,56.08333333,0.7,2.614224189,5.040764012,-4.702795824,0.1233,0,6,10,1,0,4,6,7,1
"Post-1980","2A",14,89.405,59.58333333,0.8,2.029941668,6.003980521,0.867069405,0.1233,0,6,0,2,0,4,6,8,2
"Post-1980","2A",15,88.52,62.33333333,0.7,1.931147781,6.00362933,2.366167522,0.1233,0,6,0,3,0,4,6,9,3
"Post-1980","2A",16,87.095,66.91666667,0.5,1.867008354,6.003189016,2.687406735,0.1233,0,6,0,4,0,4,6,10,4
"Post-1980","2A",17,84.935,73.08333333,0.5,-0.376208649,0.528839857,3.3442842,0,0,0,-6,5,1,4,6,11,5
"Post-1980","2A",13,93.2,41.08333333,0.7,1.395744952,3.63679481,-3.04031361,0,0,4,6,1,0,2,5,6,1
"Post-1980","2A",14,93.2,40.16666667,0.8,0.983699279,4.00177484,-0.89161254,0,0,4,0,2,0,2,5,7,2
"Post-1980","2A",15,92.15,42.75,0.7,0.917080486,4.001479079,-0.710175835,0,0,4,0,3,0,2,5,8,3
"Post-1980","2A",16,90.35,43.41666667,0.5,0.854059325,4.001339634,-0.773215758,0,0,4,0,4,0,2,5,9,4
"Post-1980","2A",17,87.5,50.58333333,0.5,-0.36274516,0.238829527,2.025840797,0,0,0,-4,5,1,2,5,10,5
"Post-1980","2A",13,88.805,60.5,0.7,4.408258114,3.717732973,-0.104605547,0.8883,0,4,4,1,0,1,1,2,1
"Post-1980","2A",14,86.09,63,0.8,4.068897327,4.003775471,4.401096296,0.8883,0,4,0,2,0,1,1,3,2
"Post-1980","2A",15,87.575,61.25,0.7,4.048813385,4.003210187,5.347276732,0.8883,0,4,0,3,0,1,1,4,3
"Post-1980","2A",16,89.6,60,0.5,4.084067369,4.003132133,5.262082691,0.8883,0,4,0,4,0,1,1,5,4
"Post-1980","2A",17,88.34,62.33333333,0.5,-0.277303337,0.31118505,5.609818142,0,0,0,-4,5,1,1,1,6,5
"Post-1980","2A",13,87.2,65.33333333,0.7,1.565768648,4.67540732,-1.04606471,0,0,5,5,1,0,0,0,0,0
"Post-1980","2A",14,85.895,70.5,0.8,1.239586032,5.003151178,1.93998415,0,0,5,0,2,0,0,0,0,0
"Post-1980","2A",15,85.715,73,0.7,1.194381772,5.003012074,2.488386828,0,0,5,0,3,0,0,0,0,0
"Post-1980","2A",16,86.795,69.5,0.5,1.146750458,5.002669555,2.205821431,0,0,5,0,4,0,0,0,0,0
"Post-1980","2A",17,86.255,69.91666667,0.5,-0.406135954,0.436591712,2.096055689,0,0,0,-5,5,1,0,0,0,0
"Post-1980","2A",13,91.94,50.83333333,0.7,4.349632267,4.189706388,-3.834543513,0.7047,0,5,9,1,0,4,6,7,1
"Post-1980","2A",14,92.465,49.41666667,0.8,3.797282324,5.004019844,1.402638042,0.7047,0,5,0,2,0,4,6,8,2
"Post-1980","2A",15,93.47,48.41666667,0.7,3.737165664,5.003552126,2.643707315,0.7047,0,5,0,3,0,4,6,9,3
"Post-1980","2A",16,93.395,50.33333333,0.5,3.716631216,5.003215217,2.729048136,0.7047,0,5,0,4,0,4,6,10,4
"Post-1980","2A",17,90.395,54.91666667,0.5,-0.160460825,0.361626054,4.339163199,0,0,0,-5,5,1,4,6,11,5
"Post-1980","2A",13,81.155,72,0.7,2.789078816,0.950236632,1.147324922,0.693,0,1,2,1,0,1,7,8,1
"Post-1980","2A",14,79.67,72.58333333,0.8,2.710533369,1.001896424,3.958694381,0.693,0,1,0,2,0,1,7,9,2
"Post-1980","2A",15,79.1,73.58333333,0.7,2.711132543,1.001669572,4.647112587,0.693,0,1,0,3,0,1,7,10,3
"Post-1980","2A",16,77.855,76.33333333,0.5,2.715640065,1.001455518,5.04404378,0.693,0,1,0,4,0,1,7,11,4
"Post-1980","2A",17,75.29,83.25,0.5,0.116588803,0.011282814,4.08572091,0,0,0,-1,5,1,1,7,12,5
"Post-1980","2A",13,91.4,51.91666667,0.7,2.140487384,5.09156616,-5.352095236,0,0,6,9,1,0,4,3,4,1
"Post-1980","2A",14,91.4,49,0.8,1.50356171,6.003442214,-1.055229809,0,0,6,0,2,0,4,3,5,2
"Post-1980","2A",15,90.35,54.83333333,0.7,1.414000737,6.002714046,-0.025744449,0,0,6,0,3,0,4,3,6,3
"Post-1980","2A",16,87.5,63.08333333,0.5,1.367500017,6.002687407,0.569233398,0,0,6,0,4,0,4,3,7,4
"Post-1980","2A",17,84.635,68.91666667,0.5,-0.424342676,0.491835145,2.351410591,0,0,0,-6,5,1,4,3,8,5
"Post-1980","2A",13,88.055,54.91666667,0.7,1.598620031,2.616513485,-1.810914042,0.1116,0,3,6,1,0,3,8,9,1
"Post-1980","2A",14,88.355,53.75,0.8,1.206122106,3.002085761,1.013791281,0.1116,0,3,0,2,0,3,8,10,2
"Post-1980","2A",15,88.505,50.91666667,0.7,1.130723763,3.001687912,1.130802271,0.1116,0,3,0,3,0,3,8,11,3
"Post-1980","2A",16,87.725,50.91666667,0.5,1.078711005,3.001307106,0.685647864,0.1116,0,3,0,4,0,3,8,12,4
"Post-1980","2A",17,85.535,55.91666667,0.5,-0.202876324,0.126581934,2.085936322,0,0,0,-3,5,1,3,8,13,5
"Post-1980","2A",13,90.485,43.25,0.7,1.444985043,4.714747532,-2.835815791,0,0,5,5,1,0,0,0,0,0
"Post-1980","2A",14,94.64,37.91666667,0.8,1.161967892,5.001976311,-1.378424261,0,0,5,0,2,0,0,0,0,0
