datetime,ID,Vintages,Day.type,Day.number,Hour.number,Climate.zone,Demand.Power.sf.,Indoor.Temp.F.,Indoor.Humid.,Outdoor.Temp.F.,Outdoor.Humid.,Outdoor.Sky.Clearness.,Occ.Fraction.,Cooling.Setpoint.,Lighting.Power.pct.,Ventilation.pct.,MELs.pct.,Tzonei,Outdoor.Nat.Lt.,Nat.Lt.
2006-08-14 03:00:00,21,2004,1,226,5403,3A,0.0008654856687811557,75.95591752475964,,75.92,74.0,0.0,0.0,24.0,0.05,0.0,0.4,76.36204474035071,0.0,0.0
2006-08-14 04:00:00,21,2004,1,226,5404,3A,0.0006579109222942396,76.48837878550249,,73.94,79.0,0.0,0.0,24.0,0.1,0.0,0.4,77.31191078026153,0.0,0.0
2006-08-14 05:00:00,21,2004,1,226,5405,3A,0.0017595237873352595,72.42735288878013,50.87562621990265,73.94,79.0,0.0,1.0131304583979583,24.0,0.3,0.0,0.4,74.07081767862601,0.0,0.0
2006-08-14 06:00:00,21,2004,1,226,5406,3A,0.0022587279772822238,73.58447038573998,52.95932406856352,75.02,79.0,1.144783146493234,2.0262609167959167,24.0,0.9,1.0,0.4,75.16047762691083,4206.323956260447,120.59573491646194
2006-08-14 07:00:00,21,2004,1,226,5407,3A,0.002650592281114269,74.30256916094534,54.48506006111387,75.92,76.0,1.164516512784996,9.624739354780601,24.0,0.9,1.0,0.9,75.19830736649541,16958.75321451519,596.4091859915582
2006-08-14 08:00:00,21,2004,1,226,5408,3A,0.0025609137340878475,74.59402216597076,54.60912643998993,78.98,72.0,2.475173166373897,9.624739354780601,24.0,0.9,1.0,0.9,75.19903587111038,43422.836338907044,1784.250008126973
2006-08-14 09:00:00,21,2004,1,226,5409,3A,0.0026676613984402066,74.8446147656646,54.248236921366036,82.04,63.0,3.424131370719647,9.624739354780601,24.0,0.9,1.0,0.9,75.19836668657894,68440.9193086573,992.0616070468769
2006-08-14 10:00:00,21,2004,1,226,5410,3A,0.0028135037801824163,74.9866194243705,53.79251827119429,84.02,59.0,2.214830700168123,9.624739354780601,24.0,0.9,1.0,0.9,75.19812311066387,73053.39609342825,1153.709505571133
2006-08-14 11:00:00,21,2004,1,226,5411,3A,0.0028019607748541115,74.86306976479155,52.889025709585106,84.91999999999999,55.0,1.205216114559273,5.0656522919897915,24.0,0.9,1.0,0.8,75.19924571361604,57786.74563321299,984.5525083097825
2006-08-14 12:00:00,21,2004,1,226,5412,3A,0.002948377544895786,75.1253068804834,52.63599656614337,86.0,55.0,2.316604312595334,9.624739354780601,24.0,0.9,1.0,0.9,75.19896134472785,86875.87986369833,1091.0608314028448
2006-08-14 13:00:00,21,2004,1,226,5413,3A,0.0029101948636380843,75.11519049327322,53.39616111297433,87.08000000000001,53.0,1.169613912352479,9.624739354780601,24.0,0.9,1.0,0.9,75.19798607101663,54940.76647550844,915.045145732205
2006-08-14 14:00:00,21,2004,1,226,5414,3A,0.002969961407419965,75.18542892952969,52.7617838601373,87.98,50.0,1.515964922484953,9.624739354780601,24.0,0.9,1.0,0.9,75.19795749899879,67400.76401940937,1180.8616485473842
2006-08-14 15:00:00,21,2004,1,226,5415,3A,0.00318783296844076,75.19406912544329,52.72484405533669,87.08000000000001,59.0,2.289688625375796,9.624739354780601,24.0,0.9,1.0,0.9,75.19801041406984,68519.47308176043,1193.0249640976565
2006-08-14 16:00:00,21,2004,1,226,5416,3A,0.0025901790221601368,74.98050174838723,51.693384344034136,87.98,53.0,2.488086803232834,3.0393913751938753,24.0,0.5,1.0,0.5,75.19948023550708,54152.26552156978,2125.9147215313606
2006-08-14 17:00:00,21,2004,1,226,5417,3A,0.001857377683384916,74.5428056826681,51.467371872744,86.0,57.0,1.954038863138671,1.0131304583979583,24.0,0.3,1.0,0.4,75.19980756865517,33014.3263795381,1373.5092001803966
2006-08-14 18:00:00,21,2004,1,226,5418,3A,0.0017187788034884338,74.19669257778513,51.813256703511854,84.91999999999999,57.0,1.627129186908244,1.0131304583979583,24.0,0.3,1.0,0.4,75.19974798557381,11367.637871327217,523.6481523160854
2006-08-14 19:00:00,21,2004,1,226,5419,3A,0.0018704621271841836,73.89744484613983,53.24272400779683,80.06,74.0,0.0,1.0131304583979583,24.0,0.2,1.0,0.4,75.19985260208398,0.0,0.0
2006-08-14 20:00:00,21,2004,1,226,5420,3A,0.0018273979553185026,73.67987514012516,53.577090772752726,78.08,79.0,0.0,1.0131304583979583,24.0,0.2,1.0,0.4,75.19984922964696,0.0,0.0
2006-08-14 21:00:00,21,2004,1,226,5421,3A,0.000658038658435188,76.97023727879717,51.19934856100798,77.0,82.0,0.0,0.5065652291989792,24.0,0.1,0.0,0.4,77.85307339218133,0.0,0.0
2006-08-14 22:00:00,21,2004,1,226,5422,3A,0.0009285592431088502,75.79923270752099,54.354547518774794,75.92,88.0,0.0,0.5065652291989792,24.0,0.05,0.0,0.4,75.58022229438598,0.0,0.0
2006-08-14 23:00:00,21,2004,1,226,5423,3A,0.0007851857968065052,75.18118849813465,,75.02,90.0,0.0,0.0,24.0,0.05,0.0,0.4,77.20092505521349,0.0,0.0
2006-08-15 00:00:00,21,2004,1,227,5424,3A,0.0006663547499193878,76.42339411057719,,73.94,94.0,0.0,0.0,24.0,0.05,0.0,0.4,77.98909176592603,0.0,0.0
2006-08-15 01:00:00,21,2004,1,227,5425,3A,0.0006062926314784379,77.1148269381338,,73.94,90.0,0.0,0.0,24.0,0.05,0.0,0.4,78.04281700262814,0.0,0.0
2006-08-15 02:00:00,21,2004,1,227,5426,3A,0.000606292631478438,77.35686444429712,,73.04,94.0,0.0,0.0,24.0,0.05,0.0,0.4,78.59224155812785,0.0,0.0
2006-08-15 03:00:00,21,2004,1,227,5427,3A,0.0007550305148231607,76.89133831254007,,73.04,94.0,0.0,0.0,24.0,0.05,0.0,0.4,77.25430766962458,0.0,0.0
2006-08-15 04:00:00,21,2004,1,227,5428,3A,0.0006579109222942396,77.26962634037722,,73.04,94.0,0.0,0.0,24.0,0.1,0.0,0.4,77.97551963219925,0.0,0.0
2006-08-15 05:00:00,21,2004,1,227,5429,3A,0.0018662412372001827,72.5448064315984,57.61782152771952,73.94,87.0,0.0,1.0131304583979583,24.0,0.3,0.0,0.4,74.27374591159324,0.0,0.0
