datetime,ID,Vintages,Day.type,Day.number,Hour.number,Climate.zone,Demand.Power.sf.,Indoor.Temp.F.,Tzonei,Nat.Lt.,Base.Lt.,Indoor.Humid.,Outdoor.Temp.F.,Outdoor.Humid.,Outdoor.Sky.Clearness.,Occ.Fraction.,Cooling.Setpoint.,Lighting.Power.pct.,Ventilation.pct.,MELs.pct.
2006-04-05 21:00:00,21,2004,1,1,0,3A,64.49260878376086,70.91559955041123,73.32720274310314,0.0,0.2,21.042129175605183,39.02,60.0,0.0,0.097125398581091,24.0,0.2,1.0,0.4
2006-04-05 22:00:00,21,2004,1,1,0,3A,35.289297174562265,72.02973327217579,75.46597243456176,0.0,0.1,20.951698665914442,37.94,65.0,0.0,0.0485626992905455,24.0,0.1,0.0,0.4
2006-04-05 23:00:00,21,2004,1,1,0,3A,32.52111147469246,71.91463146767072,76.10485031929103,0.0,0.05,21.610787865585756,35.06,73.0,0.0,0.0485626992905455,24.0,0.05,0.0,0.4
2006-04-06 00:00:00,21,2004,1,1,0,3A,32.51426124092568,71.6719488034093,76.04676000649927,0.0,0.05,,35.06,73.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-06 01:00:00,21,2004,1,1,0,3A,32.51426124092568,71.37802978437605,76.06340729380386,0.0,0.05,,35.96,70.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-06 02:00:00,21,2004,1,1,0,3A,32.51426124092568,71.09557557386987,75.89540579264992,0.0,0.05,,35.06,73.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-06 03:00:00,21,2004,1,1,0,3A,32.51426124092568,70.93137284841731,75.7171457798167,0.0,0.05,,33.08,79.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-06 04:00:00,21,2004,1,1,0,3A,32.51426124092568,70.76804462396956,75.53635553515193,0.0,0.05,,33.98,76.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-06 05:00:00,21,2004,1,1,0,3A,35.28244694079548,70.52106559350419,75.38748455181886,0.0,0.1,,32.0,82.0,0.0,0.0,24.0,0.1,0.0,0.4
2006-04-06 06:00:00,21,2004,1,1,0,3A,118.6752533123418,70.50826639271318,72.32173642297204,0.0,0.3,21.48475317683742,33.98,76.0,0.0,0.097125398581091,24.0,0.3,0.0,0.4
2006-04-06 07:00:00,21,2004,1,1,0,3A,119.2375602485457,70.34400955001655,72.61307924264415,0.0,0.9,22.035764401869535,35.06,73.0,1.831960514079132,0.194250797162182,24.0,0.9,1.0,0.4
2006-04-06 08:00:00,21,2004,1,1,0,3A,110.0063050693509,71.25193357940962,73.69970965322369,1324.2065779754755,0.9,25.45058006167977,41.0,62.0,3.754126037417241,0.9226912865203643,24.0,0.9,1.0,0.9
2006-04-06 09:00:00,21,2004,1,1,0,3A,93.35484336888986,71.87629169415123,73.78108930426457,1994.8137461057954,0.9,26.429319289280972,44.96,54.0,4.636394960088051,0.9226912865203643,24.0,0.9,1.0,0.9
2006-04-06 10:00:00,21,2004,1,1,0,3A,90.48873499608818,72.33612017392706,73.90422271604821,849.8033128332511,0.9,25.20566324271496,50.0,36.0,5.394461767376035,0.9226912865203643,24.0,0.9,1.0,0.9
2006-04-06 11:00:00,21,2004,1,1,0,3A,91.15613513486852,72.66069606374249,73.97543293148534,875.748440043863,0.9,24.900608247812077,53.06,32.0,6.31140575875846,0.9226912865203643,24.0,0.9,1.0,0.9
2006-04-06 12:00:00,21,2004,1,1,0,3A,98.35685537646674,72.11802343681875,73.59459980889878,847.9069631293908,0.9,24.141227497000898,55.94,32.0,6.892345817134134,0.48562699290545497,24.0,0.9,1.0,0.8
2006-04-06 13:00:00,21,2004,1,1,0,3A,95.68632149328675,72.87597664780861,74.1316436730503,823.2859801244296,0.9,25.135103364390304,57.92,32.0,7.109723633624572,0.9226912865203643,24.0,0.9,1.0,0.9
2006-04-06 14:00:00,21,2004,1,1,0,3A,91.07524321543083,73.02715646077638,74.25649385213558,833.8804769435791,0.9,26.034619785736478,59.0,31.0,7.037664331689236,0.9226912865203643,24.0,0.9,1.0,0.9
2006-04-06 15:00:00,21,2004,1,1,0,3A,92.11200246939771,73.38922909504686,74.42304580337594,862.9014571749965,0.9,26.370129599551433,60.08,30.0,6.564144106363417,0.9226912865203643,24.0,0.9,1.0,0.9
2006-04-06 16:00:00,21,2004,1,1,0,3A,97.31069783283435,73.62669300079313,74.5649970678635,855.8731590796265,0.9,26.742658738066453,60.08,30.0,5.775334030626496,0.9226912865203643,24.0,0.9,1.0,0.9
2006-04-06 17:00:00,21,2004,1,1,0,3A,80.3568822622735,72.33286655638449,73.27085882672326,2306.611842519175,0.5,25.58399050320697,60.08,31.0,4.906416857752562,0.291376195743273,24.0,0.5,1.0,0.5
2006-04-06 18:00:00,21,2004,1,1,0,3A,51.76321931515457,71.8708111771642,72.90356825231405,1968.5175738580367,0.3,23.81731979910368,59.0,31.0,4.134491508114206,0.097125398581091,24.0,0.3,1.0,0.4
2006-04-06 19:00:00,21,2004,1,1,0,3A,51.40087253061187,71.33666419878585,72.69612770918893,292.49085889564617,0.3,23.22399839793375,55.04,37.0,2.638382971025278,0.097125398581091,24.0,0.3,1.0,0.4
2006-04-06 20:00:00,21,2004,1,1,0,3A,66.2506365781367,70.94197622928766,72.50987801384035,0.0,0.2,22.50004995741077,53.06,40.0,0.0,0.097125398581091,24.0,0.2,1.0,0.4
2006-04-06 21:00:00,21,2004,1,1,0,3A,66.11809129427436,70.73283852948603,72.37230466534038,0.0,0.2,22.39442566602775,48.92,46.0,0.0,0.097125398581091,24.0,0.2,1.0,0.4
2006-04-06 22:00:00,21,2004,1,1,0,3A,35.289297174562265,71.93364535288157,74.47036859215515,0.0,0.1,22.12150161495362,44.06,56.0,0.0,0.0485626992905455,24.0,0.1,0.0,0.4
2006-04-06 23:00:00,21,2004,1,1,0,3A,32.52111147469246,71.98065357789177,75.1216035278475,0.0,0.05,22.72128045897838,42.980000000000004,60.0,0.0,0.0485626992905455,24.0,0.05,0.0,0.4
2006-04-07 00:00:00,21,2004,1,1,0,3A,32.51426124092568,71.68962852184282,75.09943532177863,0.0,0.05,,41.0,65.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-07 01:00:00,21,2004,1,1,0,3A,32.51426124092568,71.37427551631963,75.15589099163617,0.0,0.05,,39.02,70.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-07 02:00:00,21,2004,1,1,0,3A,32.51426124092568,71.28510211899452,75.04933099207089,0.0,0.05,,39.02,70.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-07 03:00:00,21,2004,1,1,0,3A,32.51426124092568,71.37374086161965,74.88740304721048,0.0,0.05,,39.92,70.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-07 04:00:00,21,2004,1,1,0,3A,32.51426124092568,71.12372746234254,74.74158069324571,0.0,0.05,,39.02,73.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-07 05:00:00,21,2004,1,1,0,3A,35.28244694079548,71.0866426629403,74.63528835499659,0.0,0.1,,37.94,73.0,0.0,0.0,24.0,0.1,0.0,0.4
2006-04-07 06:00:00,21,2004,1,1,0,3A,113.90254740466031,70.42782446332328,71.74725214542335,0.0,0.3,23.36727847091398,37.04,82.0,0.0,0.097125398581091,24.0,0.3,0.0,0.4
2006-04-07 07:00:00,21,2004,1,1,0,3A,114.832256571623,70.24314004434562,72.01624714378391,0.0,0.9,25.010472884357508,37.04,82.0,3.056942027895428,0.194250797162182,24.0,0.9,1.0,0.4
2006-04-07 08:00:00,21,2004,1,1,0,3A,110.2207369860018,71.2774726755394,73.15464747696535,1414.6572180586777,0.9,29.164546060376455,44.96,68.0,4.949178679059642,0.9226912865203643,24.0,0.9,1.0,0.9
2006-04-07 09:00:00,21,2004,1,1,0,3A,94.98410319150007,71.66610709306869,73.26106437015217,1258.0151701367352,0.9,30.007838588315455,53.06,49.0,1.774023016690059,0.9226912865203643,24.0,0.9,1.0,0.9
2006-04-07 10:00:00,21,2004,1,1,0,3A,98.35736626148451,72.33396822876014,73.41785744986916,677.2889692793375,0.9,30.809845145657597,60.08,41.0,7.904613110280224,0.9226912865203643,24.0,0.9,1.0,0.9
2006-04-07 11:00:00,21,2004,1,1,0,3A,100.9653034839529,72.83106841903302,73.51376458077644,723.9276552456926,0.9,31.226090065051626,64.04,35.0,8.976653403017073,0.9226912865203643,24.0,0.9,1.0,0.9
2006-04-07 12:00:00,21,2004,1,1,0,3A,105.0727290432267,72.40268569782393,73.15469225297761,706.2120733154254,0.9,32.2137318063067,66.92,37.0,9.95150427159356,0.48562699290545497,24.0,0.9,1.0,0.8
2006-04-07 13:00:00,21,2004,1,1,0,3A,107.2948934663921,73.29043180238696,73.74896950545039,682.723829699955,0.9,34.19943492959201,71.06,34.0,10.20855420794092,0.9226912865203643,24.0,0.9,1.0,0.9
2006-04-07 14:00:00,21,2004,1,1,0,3A,104.85901608262711,73.49217531848178,73.90222844942896,692.6572534010095,0.9,36.6862005683149,71.96,37.0,9.986818717985349,0.9226912865203643,24.0,0.9,1.0,0.9
2006-04-07 15:00:00,21,2004,1,1,0,3A,108.8111243277513,73.99575870578045,74.11068705298372,720.4993383638504,0.9,37.20124141157584,75.92,30.0,9.437555034489101,0.9226912865203643,24.0,0.9,1.0,0.9
2006-04-07 16:00:00,21,2004,1,1,0,3A,113.35188347085159,74.2369139806793,74.29800680818417,717.7607375707627,0.9,38.69526626053126,75.92,32.0,8.3503349949285,0.9226912865203643,24.0,0.9,1.0,0.9
2006-04-07 17:00:00,21,2004,1,1,0,3A,90.33764057965053,73.0117026032779,73.03775022527594,2206.763297867859,0.5,37.53700108824064,75.92,29.0,5.778013818952472,0.291376195743273,24.0,0.5,1.0,0.5
2006-04-07 18:00:00,21,2004,1,1,0,3A,63.937970913032174,72.39369498579963,72.72969625076095,2049.279992158391,0.3,36.95451478252909,75.02,32.0,5.877511061214003,0.097125398581091,24.0,0.3,1.0,0.4
2006-04-07 19:00:00,21,2004,1,1,0,3A,59.90038922784178,71.88025813705372,72.57271725999199,358.6154810865377,0.3,36.05803360540474,69.98,38.0,4.517089034698809,0.097125398581091,24.0,0.3,1.0,0.4
2006-04-07 20:00:00,21,2004,1,1,0,3A,71.04404952727876,71.30758308645056,72.44490198732822,0.0,0.2,36.0973739851526,62.059999999999995,54.0,0.0,0.097125398581091,24.0,0.2,1.0,0.4
2006-04-07 21:00:00,21,2004,1,1,0,3A,71.88172560378426,71.06481358852177,72.35038159942714,0.0,0.2,35.53416324133765,60.980000000000004,54.0,0.0,0.097125398581091,24.0,0.2,1.0,0.4
2006-04-07 22:00:00,21,2004,1,1,0,3A,35.289297174562265,73.0815200105033,74.50415136771879,0.0,0.1,34.12739154286648,59.0,62.0,0.0,0.0485626992905455,24.0,0.1,0.0,0.4
2006-04-07 23:00:00,21,2004,1,1,0,3A,32.52111147469246,73.15933159473491,75.24386420504419,0.0,0.05,35.42126560670741,55.94,75.0,0.0,0.0485626992905455,24.0,0.05,0.0,0.4
2006-04-08 00:00:00,21,2004,1,1,0,3A,32.51426124092568,73.05111409366164,75.28124868077421,0.0,0.05,,55.04,77.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-08 01:00:00,21,2004,1,1,0,3A,32.51426124092568,72.95553945223938,75.41603188418358,0.0,0.05,,53.96,80.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-08 02:00:00,21,2004,1,1,0,3A,32.51426124092568,72.72110449634737,75.38066808500122,0.0,0.05,,51.98,83.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-08 03:00:00,21,2004,1,1,0,3A,32.51426124092568,72.73592166122431,75.29038790789612,0.0,0.05,,55.94,67.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-08 04:00:00,21,2004,1,1,0,3A,32.51426124092568,72.63183785947538,75.21578007818597,0.0,0.05,,55.04,69.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-08 05:00:00,21,2004,1,1,0,3A,35.28244694079548,72.53198390582904,75.1793757476241,0.0,0.1,,53.06,74.0,0.0,0.0,24.0,0.1,0.0,0.4
2006-04-08 06:00:00,21,2004,1,1,0,3A,99.49327245021428,70.6708437051023,72.29518788761347,0.0,0.3,37.48569977108765,48.92,86.0,0.0,0.097125398581091,24.0,0.3,0.0,0.4
2006-04-08 07:00:00,21,2004,1,1,0,3A,99.64613037930116,70.78481933799618,72.45835856957778,0.0,0.9,37.71848146975763,50.0,83.0,3.304686225045914,0.097125398581091,24.0,0.9,1.0,0.4
2006-04-08 08:00:00,21,2004,1,1,0,3A,102.20027720175601,71.45725858613359,73.14196370118339,1570.2106856397934,0.9,38.02172157675903,59.0,65.0,6.135126781513132,0.291376195743273,24.0,0.9,1.0,0.9
2006-04-08 09:00:00,21,2004,1,1,0,3A,101.31056651108649,71.92924429522535,73.24025167641736,2065.796555571308,0.9,37.67229113512128,62.959999999999994,56.0,7.117173161212299,0.291376195743273,24.0,0.9,1.0,0.9
2006-04-08 10:00:00,21,2004,1,1,0,3A,101.49180582207791,72.3327273616476,73.37185074464068,713.9670912461407,0.9,38.891102780239244,69.08,51.0,8.230716754345067,0.291376195743273,24.0,0.9,1.0,0.9
2006-04-08 11:00:00,21,2004,1,1,0,3A,103.5165023757654,72.76364545283204,73.47538934463091,722.273598941324,0.9,38.595076232152735,71.96,43.0,9.482652404324424,0.291376195743273,24.0,0.9,1.0,0.9
2006-04-08 12:00:00,21,2004,1,1,0,3A,98.03619637440168,72.72204239671507,73.30992059763594,699.6549234000354,0.9,37.677216977208744,75.02,36.0,10.36764500661674,0.097125398581091,24.0,0.9,1.0,0.8
2006-04-08 13:00:00,21,2004,1,1,0,3A,99.4388296159756,72.75439073285601,73.59324127175404,676.1825465268723,0.9,36.54222627532522,75.92,31.0,10.65639604941971,0.097125398581091,24.0,0.9,1.0,0.9
2006-04-08 14:00:00,21,2004,1,1,0,3A,99.96499404825812,72.91744278003824,73.74232477082981,680.7963187330176,0.9,33.38665518717394,78.08,22.0,10.58064845723344,0.097125398581091,24.0,0.9,1.0,0.9
2006-04-08 15:00:00,21,2004,1,1,0,3A,96.28486733288818,73.14093912602928,73.93471089464956,915.1059571363721,0.9,32.124173542817104,78.08,23.0,4.838735537028422,0.097125398581091,24.0,0.9,1.0,0.9
2006-04-08 16:00:00,21,2004,1,1,0,3A,101.95568595960589,73.35112700503478,74.11551359465267,709.4474573312787,0.9,30.707785774065776,78.08,22.0,8.643639571655116,0.097125398581091,24.0,0.9,1.0,0.9
2006-04-08 17:00:00,21,2004,1,1,0,3A,72.88676829796206,72.7760672260016,73.40944699836405,2356.054845195195,0.5,31.278600522928432,78.08,24.0,7.461284898744352,0.0485626992905455,24.0,0.5,1.0,0.5
2006-04-08 18:00:00,21,2004,1,1,0,3A,55.78034302017754,72.82796267561159,73.54620120877873,2239.5038645282066,0.3,29.70818402510872,75.92,23.0,6.548108863536045,0.0485626992905455,24.0,0.3,1.0,0.4
2006-04-08 19:00:00,21,2004,1,1,0,3A,28.55737357145303,75.33153117322009,75.54455216890878,373.46739882490306,0.3,,71.06,28.0,4.764119797470946,0.0,24.0,0.3,1.0,0.4
2006-04-08 20:00:00,21,2004,1,1,0,3A,65.25867517483962,70.3751383139833,72.712719554186,0.0,0.2,,69.08,24.0,0.0,0.0,24.0,0.2,1.0,0.4
2006-04-08 21:00:00,21,2004,1,1,0,3A,40.81881834053505,73.50323174368414,75.07953103093683,0.0,0.2,,64.04,28.0,0.0,0.0,24.0,0.2,1.0,0.4
2006-04-08 22:00:00,21,2004,1,1,0,3A,35.28244694079548,73.95133540248949,76.03802814984437,0.0,0.1,,62.059999999999995,30.0,0.0,0.0,24.0,0.1,0.0,0.4
2006-04-08 23:00:00,21,2004,1,1,0,3A,32.51426124092568,73.78403927912454,76.13400462772726,0.0,0.05,,57.92,36.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-09 00:00:00,21,2004,1,1,0,3A,32.51426124092568,73.65794506856811,76.31814173720296,0.0,0.05,,55.94,37.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-09 01:00:00,21,2004,1,1,0,3A,32.51426124092568,73.39799460270447,76.27332121339876,0.0,0.05,,53.06,41.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-09 02:00:00,21,2004,1,1,0,3A,32.51426124092568,73.1787989609997,76.22477970141672,0.0,0.05,,51.98,43.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-09 03:00:00,21,2004,1,1,0,3A,32.51426124092568,73.01054005449707,76.15614404275117,0.0,0.05,,51.98,41.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-09 04:00:00,21,2004,1,1,0,3A,32.51426124092568,72.72405227314948,76.07867572525655,0.0,0.05,,48.02,50.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-09 05:00:00,21,2004,1,1,0,3A,35.28244694079548,72.47652478165708,76.02043469325751,0.0,0.1,,46.04,56.0,0.0,0.0,24.0,0.1,0.0,0.4
2006-04-09 06:00:00,21,2004,1,1,0,3A,46.36203997404141,72.34142985492089,76.13567360925435,0.0,0.3,24.715557428559553,44.06,60.0,0.0,0.0485626992905455,24.0,0.3,0.0,0.4
2006-04-09 07:00:00,21,2004,1,1,0,3A,65.19526837247885,72.92517311092719,76.56010106634336,0.0,0.9,25.072727642344518,48.02,50.0,2.700149927418074,0.0485626992905455,24.0,0.9,1.0,0.4
2006-04-09 08:00:00,21,2004,1,1,0,3A,70.30167484807977,74.5136960924361,77.51930446928476,1576.1538248073596,0.9,24.036026373582267,51.98,45.0,5.161649851281299,0.0485626992905455,24.0,0.9,1.0,0.9
2006-04-09 09:00:00,21,2004,1,1,0,3A,76.44124858132344,72.39210593469538,75.38817590866547,2101.9185041177857,0.9,25.047351678277888,55.94,37.0,6.127352793163247,0.0485626992905455,24.0,0.9,1.0,0.9
2006-04-09 10:00:00,21,2004,1,1,0,3A,64.04167484651626,75.32062237863414,77.32283480610737,764.1841138133136,0.9,22.334315751596137,60.08,30.0,7.090906267416996,0.0485626992905455,24.0,0.9,1.0,0.9
2006-04-09 11:00:00,21,2004,1,1,0,3A,83.67350689923946,71.83822298672226,74.60342901642443,776.0519361713721,0.9,24.3294596887927,62.059999999999995,29.0,8.221379883767865,0.0485626992905455,24.0,0.9,1.0,0.9
2006-04-09 12:00:00,21,2004,1,1,0,3A,58.71388958569959,75.97855259934455,77.2391866067806,750.8548868372632,0.9,20.689420879435925,64.94,25.0,8.96532136571854,0.0485626992905455,24.0,0.9,1.0,0.8
2006-04-09 13:00:00,21,2004,1,1,0,3A,88.7177469725052,72.34506524967775,74.84970992726738,725.4285402491271,0.9,23.383681467228033,68.0,24.0,9.21745546910454,0.0485626992905455,24.0,0.9,1.0,0.9
2006-04-09 14:00:00,21,2004,1,1,0,3A,62.47724602857943,76.85390128408208,77.72984865120529,734.1812883075684,0.9,19.861880390695912,69.08,28.0,9.134990300061128,0.0485626992905455,24.0,0.9,1.0,0.9
2006-04-09 15:00:00,21,2004,1,1,0,3A,92.81283962790292,73.11893184195598,75.10026910198823,767.9270954639587,0.9,24.72639915689763,71.06,27.0,8.441941640126817,0.0485626992905455,24.0,0.9,1.0,0.9
2006-04-09 16:00:00,21,2004,1,1,0,3A,63.971510961514525,77.61248741114267,78.09313177640024,762.0135156467197,0.9,20.833748106906448,71.06,22.0,7.530072183199025,0.0485626992905455,24.0,0.9,1.0,0.9
2006-04-09 17:00:00,21,2004,1,1,0,3A,67.2074787700148,72.8925044966284,74.85238549375805,2356.7788454393553,0.5,24.10681704888187,71.06,23.0,6.42592314654012,0.0485626992905455,24.0,0.5,1.0,0.5
2006-04-09 18:00:00,21,2004,1,1,0,3A,27.00998736346501,76.38610448671501,76.9512330820115,2176.255516560046,0.3,,69.98,28.0,5.507936259472945,0.0,24.0,0.3,1.0,0.4
2006-04-09 19:00:00,21,2004,1,1,0,3A,51.37036786939936,71.18031193369029,73.54373475604257,356.4762573861077,0.3,,62.959999999999994,40.0,3.952427630527312,0.0,24.0,0.3,1.0,0.4
2006-04-09 20:00:00,21,2004,1,1,0,3A,40.81881834053506,74.17730176962621,76.29869496576563,0.0,0.2,,57.02,47.0,0.0,0.0,24.0,0.2,1.0,0.4
2006-04-09 21:00:00,21,2004,1,1,0,3A,40.81881834053506,74.50975884081431,77.38305070614123,0.0,0.2,,55.94,49.0,0.0,0.0,24.0,0.2,1.0,0.4
2006-04-09 22:00:00,21,2004,1,1,0,3A,35.28244694079548,74.4271780812506,77.45478038676586,0.0,0.1,,53.06,59.0,0.0,0.0,24.0,0.1,0.0,0.4
2006-04-09 23:00:00,21,2004,1,1,0,3A,32.51426124092568,74.4014714727377,77.60056442771656,0.0,0.05,,53.96,53.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-10 00:00:00,21,2004,1,1,0,3A,32.51426124092568,74.18647415062891,77.51887453141032,0.0,0.05,,53.06,49.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-10 01:00:00,21,2004,1,1,0,3A,32.51426124092568,74.02204700731784,77.43601050434013,0.0,0.05,,53.06,49.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-10 02:00:00,21,2004,1,1,0,3A,32.51426124092568,74.09225864770315,77.35480395438123,0.0,0.05,,50.0,57.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-10 03:00:00,21,2004,1,1,0,3A,32.51426124092568,74.04113993194126,77.25951743440326,0.0,0.05,,51.08,54.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-10 04:00:00,21,2004,1,1,0,3A,32.51426124092568,73.8111017194626,77.15499273427707,0.0,0.05,,48.02,66.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-10 05:00:00,21,2004,1,1,0,3A,35.28244694079548,73.68388713476261,77.08203407168078,0.0,0.1,,48.02,68.0,0.0,0.0,24.0,0.1,0.0,0.4
2006-04-10 06:00:00,21,2004,1,1,0,3A,95.12453585644033,71.09916620267582,73.6722526314346,0.0,0.3,27.366271813385264,46.94,66.0,0.0,0.097125398581091,24.0,0.3,0.0,0.4
2006-04-10 07:00:00,21,2004,1,1,0,3A,99.70040973804088,71.14889238381728,74.07752830365531,0.0,0.9,27.596451464227826,48.02,61.0,1.405864538252432,0.194250797162182,24.0,0.9,1.0,0.4
2006-04-10 08:00:00,21,2004,1,1,0,3A,111.0632757803057,72.49882794769445,75.07805612708634,1245.6106461818654,0.9,32.214658568179765,53.96,62.0,2.7623058722925,0.9226912865203643,24.0,0.9,1.0,0.9
2006-04-10 09:00:00,21,2004,1,1,0,3A,97.52243940529038,73.03826329657936,75.1772354321827,1991.4664102294557,0.9,32.768099491592395,60.08,46.0,3.435483524887998,0.9226912865203643,24.0,0.9,1.0,0.9
2006-04-10 10:00:00,21,2004,1,1,0,3A,96.45698076242006,73.52391399109406,75.19813234117686,1007.3731670232825,0.9,32.95171889520124,64.94,37.0,4.063893643991896,0.9226912865203643,24.0,0.9,1.0,0.9
2006-04-10 11:00:00,21,2004,1,1,0,3A,101.5998681016802,73.99234391693646,75.19897189007875,985.0538844980271,0.9,33.510654781760984,68.0,33.0,4.680493533133668,0.9226912865203643,24.0,0.9,1.0,0.9
2006-04-10 12:00:00,21,2004,1,1,0,3A,105.172357000741,73.68569879106579,75.08248106261414,952.1317536822922,0.9,33.25617472559952,71.06,31.0,5.135266365297789,0.48562699290545497,24.0,0.9,1.0,0.8
2006-04-10 13:00:00,21,2004,1,1,0,3A,109.33256219477909,74.4036601242985,75.19726399049654,926.4370209497583,0.9,33.98398230346487,73.94,28.0,5.293027174813596,0.9226912865203643,24.0,0.9,1.0,0.9
2006-04-10 14:00:00,21,2004,1,1,0,3A,108.6181716953671,74.61879393705601,75.19900785820826,933.4396331202629,0.9,35.36071598552313,77.0,27.0,5.209393802167427,0.9226912865203643,24.0,0.9,1.0,0.9
2006-04-10 15:00:00,21,2004,1,1,0,3A,110.4049120416103,74.93069041938618,75.1990039371886,964.2520524030209,0.9,35.89882097169729,78.08,26.0,4.861060872777275,0.9226912865203643,24.0,0.9,1.0,0.9
2006-04-10 16:00:00,21,2004,1,1,0,3A,115.7111188944057,74.95853671654949,75.19851557974857,1002.3753320942847,0.9,37.173032893801214,78.08,27.0,4.247868501693732,0.9226912865203643,24.0,0.9,1.0,0.9
2006-04-10 17:00:00,21,2004,1,1,0,3A,92.43251361844656,74.02440123667213,74.96744507207355,2243.891881098059,0.5,39.56643999325928,77.0,36.0,3.60783069946785,0.291376195743273,24.0,0.5,1.0,0.5
2006-04-10 18:00:00,21,2004,1,1,0,3A,62.56267796191128,73.31547245847274,74.53458166074314,1834.128915441157,0.3,38.64417124698069,73.94,38.0,2.992907876028415,0.097125398581091,24.0,0.3,1.0,0.4
2006-04-10 19:00:00,21,2004,1,1,0,3A,59.04229744443727,72.71210024048979,74.44969352127319,246.9860455439832,0.3,37.74386654919172,68.0,47.0,1.875402229596955,0.097125398581091,24.0,0.3,1.0,0.4
2006-04-10 20:00:00,21,2004,1,1,0,3A,72.2898495556193,72.2424544019855,74.29669677079517,0.0,0.2,36.86328083915508,66.02,49.0,0.0,0.097125398581091,24.0,0.2,1.0,0.4
2006-04-10 21:00:00,21,2004,1,1,0,3A,72.63204287829396,71.997528297444,74.1959564536787,0.0,0.2,36.57541255083009,64.94,50.0,0.0,0.097125398581091,24.0,0.2,1.0,0.4
2006-04-10 22:00:00,21,2004,1,1,0,3A,35.289297174562265,74.3219419124417,76.50995919254419,0.0,0.1,34.41172569170011,59.0,65.0,0.0,0.0485626992905455,24.0,0.1,0.0,0.4
2006-04-10 23:00:00,21,2004,1,1,0,3A,32.52111147469246,74.45402431513268,77.34057397120311,0.0,0.05,35.21443830693529,55.94,72.0,0.0,0.0485626992905455,24.0,0.05,0.0,0.4
2006-04-11 00:00:00,21,2004,1,1,0,3A,32.51426124092568,74.38592607088502,77.3746401704812,0.0,0.05,,55.94,72.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-11 01:00:00,21,2004,1,1,0,3A,32.51426124092568,74.2661502455959,77.52274496281933,0.0,0.05,,53.96,75.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-11 02:00:00,21,2004,1,1,0,3A,32.51426124092568,74.2192497211635,77.4822587396242,0.0,0.05,,53.96,75.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-11 03:00:00,21,2004,1,1,0,3A,32.51426124092568,74.38195689838882,77.38125284344967,0.0,0.05,,53.96,72.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-11 04:00:00,21,2004,1,1,0,3A,32.51426124092568,73.82913850165919,77.30915367556275,0.0,0.05,,53.96,72.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-04-11 05:00:00,21,2004,1,1,0,3A,35.28244694079548,73.6744456532015,77.25710984422983,0.0,0.1,,51.98,72.0,0.0,0.0,24.0,0.1,0.0,0.4
2006-04-11 06:00:00,21,2004,1,1,0,3A,94.85213641863155,71.2443318261574,73.82302528037758,0.0,0.3,37.50126504339411,51.98,74.0,0.0,0.097125398581091,24.0,0.3,0.0,0.4
2006-04-11 07:00:00,21,2004,1,1,0,3A,96.25184492973774,71.46431893665984,74.2349910043728,161.40952264361715,0.9,37.340118735415466,53.06,74.0,2.499838797064276,0.194250797162182,24.0,0.9,1.0,0.4
2006-04-11 08:00:00,21,2004,1,1,0,3A,119.4598838641171,72.93070989125141,75.12392486347,1546.482094854853,0.9,39.30083831197269,62.959999999999994,56.0,4.613737602083102,0.9226912865203643,24.0,0.9,1.0,0.9
2006-04-11 09:00:00,21,2004,1,1,0,3A,109.4016484874343,73.32382177400335,75.19750348939144,2013.8140457242375,0.9,40.360882738738965,66.92,49.0,5.505706164807902,0.9226912865203643,24.0,0.9,1.0,0.9
